record_id,msisdn,event_time,event_type,charge_amount_inr,success
2d56cadd5e4e,917566046881,2024-01-02,VAS_Activation,29,True
e55cdae268f1,918378402162,2024-01-04,Booster_Pack,999,True
44db3410b52e,918625561402,2024-01-08,Recharge,999,True
e0fbb404b885,917746152957,2024-01-04,Booster_Pack,499,True
7e90c746e451,918953118339,2024-01-04,Recharge,29,True
176ee4dacafa,919509341911,2024-01-01,Booster_Pack,29,True
fda068c57c08,919838654576,2024-01-01,VAS_Activation,29,True
1071149c90c7,919942080372,2024-01-08,Recharge,29,True
0b015070bd09,917389511546,2024-01-03,VAS_Activation,499,True
904eb9901ba8,917605515645,2024-01-07,Booster_Pack,499,True
1e7c7cd07b6e,919304204172,2024-01-02,VAS_Activation,29,True
fd7e3320241b,919434929471,2024-01-04,VAS_Activation,499,True
e84b679ab301,917057145675,2024-01-02,Recharge,19,True
fac64635d685,918283051820,2024-01-05,Booster_Pack,999,True
e7eeeeab1ac8,917920147016,2024-01-04,Booster_Pack,499,True
a1bdbaa6d8c3,917861860644,2024-01-07,Recharge,99,True
eecaa07e717c,918596594341,2024-01-03,Recharge,99,True
2bac34119612,919901847953,2024-01-08,Recharge,19,True
dd9844217e7b,917755438409,2024-01-02,Recharge,999,True
f9f7f07728f5,917328975256,2024-01-01,VAS_Activation,999,True
479b65e13949,917764280838,2024-01-05,Recharge,999,True
fda1f967b601,918182277210,2024-01-06,Recharge,99,True
f1c46058eacf,917637100725,2024-01-06,Booster_Pack,19,True
c6e2c38dd1fc,919436666846,2024-01-04,Booster_Pack,499,True
4a404cd08ad7,917094099457,2024-01-05,Recharge,29,True
e05ee13e7225,919857316971,2024-01-03,VAS_Activation,999,True
ebc296b307d8,919223956182,2024-01-08,Recharge,999,True
a79dd8a14806,919101952323,2024-01-03,Booster_Pack,29,True
fe1f4c5ea674,919094328588,2024-01-04,Recharge,19,True
373069b99b5a,918902337840,2024-01-07,VAS_Activation,99,True
c9abb378fdbd,917641650279,2024-01-05,VAS_Activation,499,True
d987468a3016,919048670278,2024-01-07,Recharge,99,True
b64e6fb5a7ca,917185554145,2024-01-03,Booster_Pack,99,True
b72583870eb1,917589906904,2024-01-07,VAS_Activation,999,True
8eaf84533fdd,917024531817,2024-01-02,VAS_Activation,99,True
589269088c4d,918622111641,2024-01-05,Recharge,99,True
51c4a22ebd1c,918187871375,2024-01-03,VAS_Activation,19,True
8f41696152b9,919761619858,2024-01-07,VAS_Activation,19,True
197c3bb0fa91,918259782492,2024-01-04,Recharge,499,True
2b9d14148801,918267826440,2024-01-07,Recharge,29,True
0a3e928bb20a,919647456186,2024-01-02,Recharge,99,True
21f295f741c2,917314267895,2024-01-03,Recharge,99,True
12a2414229cf,917082352971,2024-01-02,Recharge,19,True
6dd7f9e5c9b5,917254149207,2024-01-04,VAS_Activation,99,True
7c358df6ae35,918455473188,2024-01-08,VAS_Activation,499,True
22e4fed550e1,918043677885,2024-01-08,VAS_Activation,99,True
8c7549ff5131,919311409086,2024-01-04,Booster_Pack,999,True
25221adb6638,919241497652,2024-01-02,VAS_Activation,999,True
5f830b587a64,918158657364,2024-01-04,Recharge,999,True
fefde7d2907d,918126954280,2024-01-06,VAS_Activation,29,True
d7c1c4f8675c,919192343285,2024-01-08,Booster_Pack,999,True
7cb3cf1878a5,919658152357,2024-01-07,Recharge,29,True
1654e3ab4cf6,919486965696,2024-01-04,VAS_Activation,99,True
c4fd49a7ff3c,918953118339,2024-01-03,VAS_Activation,499,True
9bc2c36ac2fd,917864134651,2024-01-06,Recharge,499,True
291f98fd149f,917593081504,2024-01-01,Recharge,19,True
895284a4613f,919600451232,2024-01-07,VAS_Activation,999,True
c8c8ad6a51be,917651882186,2024-01-06,VAS_Activation,499,True
16ff3d7ff39a,919449600550,2024-01-06,VAS_Activation,499,True
a984ec06dae3,918078899516,2024-01-03,VAS_Activation,99,True
e6757a3f3361,918581100512,2024-01-05,Booster_Pack,99,True
cc5e51caae03,919036875535,2024-01-07,VAS_Activation,999,True
4ae60de7d813,919836633889,2024-01-05,Recharge,99,True
31a9556093f3,919901847953,2024-01-01,VAS_Activation,499,True
418618268403,918864655693,2024-01-05,Recharge,19,True
1247270fff6f,917775805217,2024-01-02,Booster_Pack,999,True
9569370c4e11,917044766056,2024-01-06,VAS_Activation,19,True
795498f1eb2d,918128367808,2024-01-02,Recharge,99,True
4a21037fa4b2,917146709017,2024-01-02,Booster_Pack,29,True
bb7ec1ece413,919110491853,2024-01-03,VAS_Activation,999,True
50e6279a7d48,917568798164,2024-01-05,Booster_Pack,99,True
dfe103dd23c9,917809614102,2024-01-07,Booster_Pack,999,True
9eeec1a56faa,917758873623,2024-01-05,Recharge,999,True
b3f9755994fa,919283223623,2024-01-08,Recharge,499,True
7c45190abafd,917363087421,2024-01-06,Booster_Pack,29,True
716b5c92fdb1,918280850357,2024-01-05,Recharge,999,True
954f405bfe21,917248479613,2024-01-05,Booster_Pack,19,True
47866cd8d782,919363950477,2024-01-02,VAS_Activation,499,True
4e1f592aac3e,919699763278,2024-01-03,VAS_Activation,99,True
ba93554fc027,918535018374,2024-01-07,Recharge,29,True
ae64fc99c5ff,919324736146,2024-01-02,Booster_Pack,99,True
1772ede0c7bd,919559873471,2024-01-07,VAS_Activation,999,True
faff5082467c,918395788462,2024-01-03,Booster_Pack,499,True
908cd22f8e74,918449761569,2024-01-06,VAS_Activation,99,True
b130a38b88a5,918713133362,2024-01-08,VAS_Activation,99,True
91f97b56d884,917721404330,2024-01-06,Booster_Pack,999,True
d7be39ac7e2e,917384885883,2024-01-04,VAS_Activation,29,True
7b9175217201,917617299185,2024-01-08,Booster_Pack,499,True
6ee257791bcc,918057639215,2024-01-04,Recharge,499,True
b6f458510693,919747524980,2024-01-02,Booster_Pack,99,True
3e07e815f806,919926530664,2024-01-05,VAS_Activation,499,True
ca49a54edf2b,917961075310,2024-01-07,Booster_Pack,19,True
db5a8e94a483,917855106140,2024-01-04,Recharge,499,True
31aa25ab0223,918374208653,2024-01-07,VAS_Activation,99,True
88c765f01142,918012386280,2024-01-08,VAS_Activation,19,True
1625128948f8,917500988190,2024-01-01,VAS_Activation,499,True
d6624e30825e,918650930671,2024-01-02,VAS_Activation,999,True
2dc6f40df5b9,918672998829,2024-01-06,Booster_Pack,999,True
7b8701099dd6,917708965665,2024-01-06,VAS_Activation,99,True
91ebfba47e30,917793409597,2024-01-01,VAS_Activation,19,True
09b49b1b1b9b,918493589229,2024-01-04,Booster_Pack,19,True
dc29cf0219e1,917857801868,2024-01-04,Booster_Pack,19,True
f56134a59276,919040768890,2024-01-03,Recharge,499,True
98467ec17394,917376046107,2024-01-02,VAS_Activation,19,True
abb4e4792902,919344399587,2024-01-06,Recharge,19,True
63c27183abdd,919276884823,2024-01-01,Recharge,29,True
fd5e590252f6,918268457476,2024-01-06,Recharge,19,True
e93918677aea,918572050407,2024-01-03,Recharge,19,True
ab650b9c900c,919457185126,2024-01-02,Booster_Pack,99,True
6093c60dad10,917626258112,2024-01-08,Recharge,499,True
6ff2b00b33e3,919531982701,2024-01-01,Recharge,999,True
3b8a41e2614b,917460200642,2024-01-07,Recharge,99,True
693ff2281370,919504472667,2024-01-03,VAS_Activation,999,True
ddc866da13cd,918385759470,2024-01-06,Recharge,99,True
0dc424446c01,919302725334,2024-01-06,VAS_Activation,29,True
214c9583a576,917758535075,2024-01-08,Booster_Pack,999,True
85c6f674256e,918014602376,2024-01-01,Recharge,19,True
d9dfd558fde6,919599315167,2024-01-04,Booster_Pack,29,True
2bf5c5576293,917466956177,2024-01-01,Recharge,99,True
5e7a28555c73,919607604343,2024-01-02,VAS_Activation,999,True
3607937dbd15,917955571143,2024-01-04,VAS_Activation,499,True
6ae13ed4e9a4,919911258749,2024-01-05,VAS_Activation,99,True
7153dd73c37b,917231091355,2024-01-04,VAS_Activation,19,True
5d7983e34116,918585380478,2024-01-03,Recharge,999,True
fd88552bc690,919152898237,2024-01-01,Recharge,99,True
32786c894b43,919319701483,2024-01-05,Booster_Pack,999,True
09699ea6b113,919397920272,2024-01-02,Booster_Pack,99,True
50572d237a87,919833050250,2024-01-05,Recharge,99,True
0fa5a66e34c6,918773754699,2024-01-04,VAS_Activation,19,True
f42030874db9,919788741029,2024-01-02,VAS_Activation,29,True
da11b9e71603,918365906181,2024-01-07,Booster_Pack,499,True
85253969e6bf,917161149956,2024-01-05,VAS_Activation,499,True
ca73f22bd91e,917513570925,2024-01-02,Recharge,19,True
ee04fb70a67e,917316675023,2024-01-06,VAS_Activation,499,True
82bd1a3bb63b,917702165461,2024-01-01,VAS_Activation,29,True
018e9ed1f939,919398474678,2024-01-04,VAS_Activation,99,True
aa8d120c02ee,917576968526,2024-01-07,Recharge,29,True
6450b443ca68,918522291872,2024-01-07,Booster_Pack,499,True
b6aea757de85,917057723041,2024-01-08,VAS_Activation,19,True
dde1a89721fd,917396463129,2024-01-08,VAS_Activation,999,True
16b1c22458db,919020001494,2024-01-04,Recharge,99,True
c16e4c697d0b,918388332321,2024-01-03,VAS_Activation,19,True
b6e2afe9ee17,919998161998,2024-01-01,Booster_Pack,19,True
cc58b628d15b,919363013343,2024-01-07,Recharge,19,True
4a016547d0c1,919115528822,2024-01-07,Recharge,999,True
0fb0fde88037,918592635212,2024-01-01,Recharge,999,True
178aea1c1ac9,919332425916,2024-01-03,VAS_Activation,499,True
e8edcddd1d7c,917357690306,2024-01-07,VAS_Activation,29,True
fa27fa0bf712,917864556128,2024-01-04,Booster_Pack,499,True
170b9920a291,918061215863,2024-01-03,Booster_Pack,999,True
3e4002b9d855,917516441591,2024-01-06,VAS_Activation,499,True
813cfffdec01,918019245380,2024-01-01,VAS_Activation,99,True
2fd76c348f99,917485375498,2024-01-06,Recharge,29,True
4c05ab052964,919763597221,2024-01-05,VAS_Activation,29,True
563bed667a29,919457744247,2024-01-02,VAS_Activation,499,True
29f665bd1264,917706050677,2024-01-02,Booster_Pack,19,True
b392b7dca159,919265972158,2024-01-01,VAS_Activation,99,True
0cdfb8154a9f,917092548516,2024-01-06,Recharge,99,True
a59bd5b397fa,919826858793,2024-01-07,Recharge,99,True
901a13c16f78,918363339276,2024-01-05,Booster_Pack,999,True
ecb4d961ead2,919281402874,2024-01-01,VAS_Activation,19,True
7a43e25cae90,917106452073,2024-01-04,Booster_Pack,99,True
2373a2a6c8d1,919901847953,2024-01-02,Booster_Pack,29,True
46de0c4354b3,917004634142,2024-01-07,Recharge,499,True
4ec50d07a339,918594713394,2024-01-06,VAS_Activation,29,True
6b46505ceb5d,917787020186,2024-01-01,VAS_Activation,999,True
7b77838a7345,917932777468,2024-01-06,VAS_Activation,999,True
8552fe2212c4,918809491580,2024-01-05,Booster_Pack,499,True
d76dea093a71,917331192099,2024-01-08,Recharge,499,True
fb9b64b091cc,918101538866,2024-01-03,Booster_Pack,29,True
b11b7f002e5d,918871523307,2024-01-03,VAS_Activation,99,True
4424d5e37d23,918934405846,2024-01-01,VAS_Activation,19,True
832925c41057,917998789139,2024-01-03,Recharge,99,True
49dda951ac1a,919547821258,2024-01-05,VAS_Activation,99,True
8bc0c31c4d2a,917073396283,2024-01-07,Recharge,19,True
30e9c561443c,918890222832,2024-01-04,Booster_Pack,999,True
f98ebc09e4b8,917466956177,2024-01-07,Recharge,19,True
ef34967e4f77,918158657364,2024-01-08,Recharge,19,True
b00fe381007a,919015587384,2024-01-03,Recharge,29,True
424ca1db4c23,918039734469,2024-01-05,Recharge,499,True
6028fc1da2af,918500180700,2024-01-07,VAS_Activation,19,True
98759b6b4531,919353490221,2024-01-05,VAS_Activation,999,True
fc9d1008512d,917861860644,2024-01-04,Recharge,499,True
e99817c925ca,918856259441,2024-01-02,Booster_Pack,499,True
f75859575dcc,919638116520,2024-01-03,Booster_Pack,999,True
c7fdbacb4552,919783820340,2024-01-01,Recharge,99,True
c2bef696be53,919901092946,2024-01-06,Recharge,29,True
bf0dcdf8272f,917482403768,2024-01-01,Recharge,499,True
e594ca183cdb,918893271319,2024-01-04,VAS_Activation,29,True
bdfde668dec1,919428073702,2024-01-05,Booster_Pack,29,True
2a2b66110d39,919933825408,2024-01-02,Booster_Pack,99,True
ac028c96d17b,917892430356,2024-01-07,Recharge,999,True
1f6c6293ca4f,917069184934,2024-01-05,Booster_Pack,99,True
66992975e362,919479525193,2024-01-06,Booster_Pack,19,True
201a2a5d11f9,918893271319,2024-01-08,Recharge,99,True
8e9a8b7aab40,919878584592,2024-01-03,Recharge,99,True
3e05971140e3,919650244842,2024-01-01,Recharge,29,True
3224d52ca18e,919090334953,2024-01-06,Booster_Pack,99,True
10954bf38b78,917073645297,2024-01-05,Booster_Pack,999,True
06a5a96d13bd,917704089895,2024-01-03,Recharge,19,True
07286b45f2da,918606110119,2024-01-02,VAS_Activation,19,True
038f1cb3ede5,918687411027,2024-01-03,Booster_Pack,999,True
adb6e0e547e3,918873915535,2024-01-01,Booster_Pack,999,True
049d17252bd8,918893271319,2024-01-05,VAS_Activation,499,True
17c067d950d9,918438243691,2024-01-07,VAS_Activation,99,True
938e48c5599c,917706351340,2024-01-08,Recharge,999,True
ef0cdacad461,917615510355,2024-01-02,Booster_Pack,99,True
a2648a42ee24,919276884823,2024-01-06,Recharge,19,True
772ca3af63b6,918105735087,2024-01-08,Booster_Pack,999,True
a1f24d713f15,917018329025,2024-01-02,VAS_Activation,29,True
9433544ace7e,919365527007,2024-01-04,VAS_Activation,99,True
1c3fef350eaa,918403668148,2024-01-07,Recharge,99,True
4a3e26c76584,917544259062,2024-01-06,Recharge,499,True
6b7f74d969c4,918592931500,2024-01-08,Booster_Pack,499,True
40d1ba9ab773,918853636115,2024-01-06,VAS_Activation,499,True
44b9a8a4d0d1,918254902379,2024-01-01,Booster_Pack,499,True
7f74632d4ec1,918854709164,2024-01-06,Recharge,99,True
6cf7a17dcda9,919200327902,2024-01-08,Booster_Pack,29,True
c2907005edb1,917779189034,2024-01-06,Booster_Pack,499,True
a38f9c3152c4,917593081504,2024-01-04,VAS_Activation,29,True
595b5e9db509,919481314622,2024-01-02,VAS_Activation,499,True
811c74728baa,918887249623,2024-01-07,Booster_Pack,499,True
9d14d0825592,919741035521,2024-01-02,VAS_Activation,499,True
f19c4eaed694,917204117514,2024-01-06,VAS_Activation,19,True
f119d6b5f601,919754940323,2024-01-05,Booster_Pack,999,True
073dd8301f5e,919970777399,2024-01-07,Booster_Pack,999,True
ac314288ae64,917261395114,2024-01-06,Booster_Pack,19,True
44227aa2dbaa,918270975778,2024-01-01,Recharge,29,True
97049fc58701,918662603187,2024-01-06,Recharge,99,True
f8a583f6df8e,919968280518,2024-01-04,VAS_Activation,499,True
62abf911e20d,919900693638,2024-01-06,VAS_Activation,999,True
6b13eba2d875,917689099266,2024-01-07,Booster_Pack,499,True
e634ab475b09,919926530664,2024-01-06,VAS_Activation,19,True
70ec9bfde6b4,917983305649,2024-01-06,Recharge,499,True
0995934c76f1,919314486705,2024-01-05,Booster_Pack,19,True
91dbea7158d9,919926436867,2024-01-04,Booster_Pack,499,True
49b87893d1a9,917202852930,2024-01-06,VAS_Activation,29,True
e058ac4d294c,919963987766,2024-01-07,VAS_Activation,29,True
52095704f1d0,918730721062,2024-01-02,Booster_Pack,19,True
f432c5ecda6b,919741836777,2024-01-01,Booster_Pack,499,True
b6738ef46734,919663026491,2024-01-01,Recharge,99,True
eeb94efeaa02,918121928303,2024-01-04,Booster_Pack,499,True
5c18af1d57ca,918266573515,2024-01-04,Recharge,499,True
b06fb8012fdd,917035307893,2024-01-07,VAS_Activation,99,True
f8101b002fe5,918257750072,2024-01-03,Booster_Pack,99,True
b9de289b56b3,918330763532,2024-01-07,Recharge,19,True
07258da4fec0,919032947535,2024-01-02,Recharge,999,True
680467eb0767,917619675514,2024-01-02,Recharge,99,True
ab641e0523b3,918454125533,2024-01-06,Recharge,999,True
02d6b00c4536,918890222832,2024-01-07,Recharge,29,True
733ae5849f77,917188474598,2024-01-01,VAS_Activation,29,True
c7a9c4de4be5,919528551585,2024-01-02,Recharge,19,True
e992f1f8c98b,918262094965,2024-01-01,Recharge,99,True
6418474b9bed,917607175833,2024-01-03,Recharge,99,True
028939d108ec,918013432779,2024-01-03,Recharge,29,True
a2060ce68a7c,919805643725,2024-01-05,Booster_Pack,99,True
66c122dd5d22,919037823119,2024-01-06,VAS_Activation,99,True
0ba7ea8033de,919706279618,2024-01-04,Booster_Pack,99,True
ee4e4e1b7884,919957351665,2024-01-01,Booster_Pack,99,True
81ec7dc23e86,919572776646,2024-01-08,Booster_Pack,499,True
12008dec63f7,919310756985,2024-01-04,Recharge,19,True
771f47384ec4,919358783993,2024-01-03,Recharge,999,True
5c9c0d46aaf9,917979272012,2024-01-08,VAS_Activation,19,True
664fc0caf13c,919819176121,2024-01-08,Recharge,19,True
e8dbb061ad7f,918492775883,2024-01-01,Recharge,499,True
859cec916dcf,917308937069,2024-01-05,VAS_Activation,499,True
6f95420cded6,917568798164,2024-01-02,Booster_Pack,19,True
3c88c904a413,917503164665,2024-01-08,VAS_Activation,99,True
b36e219284be,919622636824,2024-01-06,VAS_Activation,29,True
cfb17cf0173b,918617557657,2024-01-05,VAS_Activation,499,True
9f54f9404993,918545654183,2024-01-01,VAS_Activation,99,True
fe47456fdf23,917102146314,2024-01-07,Booster_Pack,29,True
7ca6a0668abf,918551877279,2024-01-07,Recharge,29,True
dc0ec1bc615a,917364262289,2024-01-02,VAS_Activation,499,True
67785cf5cdb8,917025416367,2024-01-05,VAS_Activation,99,True
0550b5f62a6b,919167324266,2024-01-07,VAS_Activation,19,True
d8aa94c00a21,918406736868,2024-01-03,Booster_Pack,499,True
9554b1aff5ea,917019985026,2024-01-08,Recharge,19,True
432d2c18c92b,917039206141,2024-01-08,VAS_Activation,999,True
8b34c124a714,917683367412,2024-01-07,VAS_Activation,499,True
7a1f959f2d42,917342407559,2024-01-05,Booster_Pack,999,True
4bb1a048fc96,918908733109,2024-01-07,Booster_Pack,499,True
75f8b2fcb7a3,919551496286,2024-01-01,Recharge,999,True
babdd73eb247,917404441191,2024-01-07,Booster_Pack,999,True
797432a0b6e3,918713410513,2024-01-08,Booster_Pack,19,True
0f2137f7c506,917840258817,2024-01-07,Booster_Pack,99,True
c6b36dd805b3,917514164643,2024-01-03,Booster_Pack,29,True
f2655435526a,919956130025,2024-01-02,Booster_Pack,99,True
9f012f6996ec,919605440075,2024-01-03,Recharge,499,True
ef5eacdb675b,918069963939,2024-01-06,VAS_Activation,499,True
6fe70df2f210,919168530600,2024-01-05,VAS_Activation,29,True
d5faea591bfd,918013432779,2024-01-04,VAS_Activation,99,True
a041f86c419e,918868920700,2024-01-04,Recharge,499,True
15354403cf0e,919588034771,2024-01-08,Booster_Pack,99,True
a22048213d57,917780982053,2024-01-06,Recharge,99,True
e3944a89fc9c,917366903100,2024-01-02,Recharge,99,True
eef2b333b6ef,919774367468,2024-01-05,Booster_Pack,99,True
cbe95c356596,919127850492,2024-01-04,VAS_Activation,499,True
e50a00d9b0e7,919545935816,2024-01-08,Recharge,19,True
1838a2831ab2,919884372552,2024-01-03,Recharge,99,True
5cf532d06965,918058932018,2024-01-05,Booster_Pack,499,True
1210298ad9cd,918375430225,2024-01-07,VAS_Activation,99,True
506115be7b85,918122078130,2024-01-07,Booster_Pack,499,True
37f134f0fb58,917987833041,2024-01-04,Booster_Pack,499,True
8bc33987d551,919223956182,2024-01-01,Booster_Pack,999,True
b3c41217259a,917787963718,2024-01-08,VAS_Activation,29,True
535863c55490,919620959819,2024-01-03,Booster_Pack,29,True
6027c6c544b0,919005114710,2024-01-07,Booster_Pack,499,True
5210d1ea6c73,919702524265,2024-01-01,Recharge,19,True
bca2be9e9887,919447191758,2024-01-04,VAS_Activation,999,True
ed5340654ab6,917712819834,2024-01-08,VAS_Activation,29,True
8644a4010a4f,917235946123,2024-01-06,Booster_Pack,499,True
7f9921471180,918799677319,2024-01-07,VAS_Activation,99,True
d4d8ed2bd4bf,919847283543,2024-01-05,VAS_Activation,999,True
77c3011abadf,917156455577,2024-01-08,Recharge,99,True
d452de771692,919101671456,2024-01-04,VAS_Activation,29,True
8439fb2e250f,918269840395,2024-01-08,VAS_Activation,19,True
cad02238f85e,917697296697,2024-01-08,VAS_Activation,19,True
dfa7cdaba862,919741516372,2024-01-06,VAS_Activation,999,True
c71237ac8d7e,917290319232,2024-01-01,Recharge,499,True
e16f094c0f92,918435137063,2024-01-03,Recharge,19,True
13fd8a8c8b7b,919145818160,2024-01-01,Recharge,99,True
d0a7fdfeba5a,919138894910,2024-01-04,Booster_Pack,999,True
0e03b8d92a97,918876929331,2024-01-05,Booster_Pack,499,True
994e52a9dc4c,917904055257,2024-01-07,Booster_Pack,29,True
a29c39bee398,919488423228,2024-01-03,VAS_Activation,19,True
0e7418ea0991,919846897397,2024-01-04,VAS_Activation,999,True
808d87c94878,918004180788,2024-01-04,Booster_Pack,499,True
50c4029ed462,918399518313,2024-01-08,Recharge,499,True
225fe15f0066,917483909116,2024-01-01,VAS_Activation,499,True
7baef2608dec,917858557279,2024-01-02,Recharge,999,True
0d770a6d92c0,917149806726,2024-01-07,VAS_Activation,99,True
3569accad0c9,917586977848,2024-01-07,Booster_Pack,19,True
ba30dc8d5b2a,917599672230,2024-01-08,VAS_Activation,499,True
8b98bf975a00,917350344641,2024-01-07,VAS_Activation,29,True
41675c084bb4,918380245751,2024-01-08,Booster_Pack,999,True
5aa3a838dd4b,919537354024,2024-01-05,VAS_Activation,29,True
1a3c999c0b8a,917856971971,2024-01-02,Booster_Pack,499,True
45d765891504,919925708371,2024-01-07,Booster_Pack,99,True
4ab42ca10520,919399311580,2024-01-01,VAS_Activation,499,True
8879ddc87e4c,917230816886,2024-01-07,Recharge,29,True
ebeef3dd270a,917829724339,2024-01-06,Recharge,499,True
46c67c4898e2,918611814249,2024-01-06,VAS_Activation,499,True
8afb198c9bd9,919806349783,2024-01-07,VAS_Activation,29,True
193d97d63b4a,917893635940,2024-01-05,VAS_Activation,29,True
6c5b9016cf49,917837548025,2024-01-03,VAS_Activation,19,True
1d908704bd40,917575397913,2024-01-05,Booster_Pack,99,True
997d3c9477ff,917899678848,2024-01-04,Recharge,499,True
13cd26b40ab0,918300461735,2024-01-04,VAS_Activation,19,True
c140772dbbb7,919101952323,2024-01-08,Recharge,499,True
38f5c108875f,917074052778,2024-01-06,Booster_Pack,99,True
9127144d207c,917108307376,2024-01-01,Booster_Pack,999,True
d73c4d96ca91,919272123883,2024-01-02,Booster_Pack,999,True
ffe63ef431c0,917377879345,2024-01-08,VAS_Activation,999,True
f7cd2bc2e829,917465731865,2024-01-01,VAS_Activation,29,True
0f3e7895a5ad,919882920521,2024-01-08,VAS_Activation,29,True
6f488f7e0cf8,918573300533,2024-01-01,VAS_Activation,499,True
701d17121714,919198897919,2024-01-02,VAS_Activation,29,True
afdf574cae9f,919775172017,2024-01-03,Booster_Pack,19,True
631b072134a2,919361907738,2024-01-08,VAS_Activation,29,True
8afd145b3ee2,918657060872,2024-01-08,VAS_Activation,999,True
99f2d93cb871,917928136531,2024-01-02,Recharge,499,True
54ac27809d3a,917097556217,2024-01-03,Recharge,999,True
07b683447a5d,919433957044,2024-01-08,VAS_Activation,999,True
a74095666c6d,917080257632,2024-01-03,Recharge,99,True
7069f4f231ba,917148241385,2024-01-05,Recharge,19,True
da5587bd78b5,917432943883,2024-01-08,Recharge,499,True
951f331572e3,919461684545,2024-01-02,Recharge,19,True
f20dd54e8755,918960935183,2024-01-05,VAS_Activation,19,True
219c1664bcd8,917822257235,2024-01-05,Recharge,999,True
9006e7a2214d,917245179121,2024-01-08,Recharge,499,True
578eb2270dec,917768883313,2024-01-08,Booster_Pack,19,True
8acc53a7d776,919538697327,2024-01-01,Booster_Pack,499,True
6aa7f26f7f1f,917748747278,2024-01-04,Booster_Pack,19,True
5b96d8a2177d,918060821785,2024-01-02,Recharge,29,True
ce05e9a18099,917870560203,2024-01-08,VAS_Activation,29,True
706279a7a72e,918774782976,2024-01-08,Booster_Pack,99,True
d14cc5924aca,919234504758,2024-01-02,Booster_Pack,99,True
eb2dbe20bc6b,917706549365,2024-01-04,Recharge,29,True
0c78ef3bf062,918942897812,2024-01-08,Recharge,999,True
4c9a29a1bfa3,919428707277,2024-01-01,Booster_Pack,999,True
9a2ef4eb00c5,919815085391,2024-01-02,VAS_Activation,999,True
b304f632e866,919264569769,2024-01-02,Booster_Pack,999,True
9b755867ed4a,917559660745,2024-01-01,VAS_Activation,499,True
d391334cba72,919718172924,2024-01-03,Booster_Pack,999,True
9cf0d3ea3be4,918879835351,2024-01-08,VAS_Activation,19,True
feb54837bc18,917347192511,2024-01-03,VAS_Activation,99,True
cf49de4d3c05,918958529473,2024-01-06,VAS_Activation,19,True
c5b83e010024,917782194756,2024-01-03,VAS_Activation,99,True
cb69fd9f2b46,917697525824,2024-01-01,Recharge,19,True
581e089f22f9,918818072515,2024-01-01,Recharge,499,True
dcd78a46d0c8,919267679899,2024-01-07,VAS_Activation,19,True
5e348921dfb3,917132565292,2024-01-05,Recharge,29,True
5070ff8ab26f,917340448309,2024-01-04,Booster_Pack,29,True
7f85a0eea3d2,919580866136,2024-01-06,Recharge,499,True
302396f041bf,919280135249,2024-01-01,VAS_Activation,999,True
d63d2e268f16,919050734273,2024-01-05,Recharge,99,True
2ee112a3a3e8,918127183752,2024-01-03,Booster_Pack,99,True
261d5706aa6a,918211286612,2024-01-01,VAS_Activation,499,True
ef92e65df201,919313257952,2024-01-01,Booster_Pack,999,True
dcd38a127452,917019985026,2024-01-01,Recharge,29,True
25e0f768645c,919590910114,2024-01-06,Recharge,29,True
0585aca58c2f,917722012156,2024-01-06,Booster_Pack,19,True
caef798e0b1b,918504162787,2024-01-07,VAS_Activation,29,True
817c34727ed5,917210942404,2024-01-01,Booster_Pack,999,True
ae3cc48d8277,917655727071,2024-01-03,Booster_Pack,499,True
4f8b561a116d,917915053689,2024-01-04,Recharge,99,True
f7d4062d4d4a,917842246163,2024-01-08,Recharge,999,True
20ac0771a011,918177900773,2024-01-04,Booster_Pack,999,True
26b0c9cb8449,919677002257,2024-01-04,Recharge,499,True
67b9380810a7,919040668747,2024-01-03,VAS_Activation,19,True
57c049c111c7,918236120651,2024-01-08,VAS_Activation,999,True
ca43b47fb42c,919718791173,2024-01-04,Recharge,999,True
ef1ccd7a1094,917978708676,2024-01-06,VAS_Activation,29,True
e9037f67b1cf,919363685114,2024-01-05,Booster_Pack,499,True
f63f2ca93485,918569071168,2024-01-08,Recharge,29,True
c332a2dacd5c,919529842099,2024-01-08,Booster_Pack,99,True
48d154a71073,918585380478,2024-01-05,VAS_Activation,499,True
dc64dadcb73d,919343084438,2024-01-05,Recharge,999,True
0fe4de18b97d,918316202534,2024-01-03,VAS_Activation,99,True
a761e2d10df8,919962400231,2024-01-07,Recharge,999,True
c6bb544d14cc,917681174939,2024-01-04,VAS_Activation,999,True
e2f0dc6672e4,919867688222,2024-01-04,Booster_Pack,29,True
96a81545cd9c,919188366327,2024-01-05,Recharge,999,True
4882f7872875,919662997064,2024-01-05,Booster_Pack,999,True
4cd10ad138de,917771505252,2024-01-08,Recharge,99,True
7f103b162d9a,917605292932,2024-01-08,Recharge,999,True
f9dce540bd95,919599482783,2024-01-08,Booster_Pack,29,True
3573dbdf7422,917012099124,2024-01-06,Recharge,999,True
56970f20a01f,917227154905,2024-01-03,Booster_Pack,99,True
5035753b465c,918455473188,2024-01-07,Recharge,29,True
b3f1e942bc77,918137546474,2024-01-06,Recharge,29,True
358224eab73e,918225089475,2024-01-05,Recharge,29,True
99a8b75ccb24,918385002688,2024-01-06,Recharge,19,True
f662b9b871e0,919125629484,2024-01-08,VAS_Activation,499,True
f717e9a2c305,918600231532,2024-01-08,Recharge,29,True
