msisdn,imsi,plan_name,monthly_quota_gb,default_5qi,is_premium,device_type,priority_arp,roaming_allowed
919317746866,4048164838492,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
917853169846,4047566279128,Basic_4G,30,9,False,Samsung S24,5,False
917093628118,4041482547860,Basic_4G,30,9,False,OnePlus 11,5,True
918322760632,4042719860311,Gold_Family,100,5,True,iPhone 15,1,False
917880069959,4047062670259,Basic_4G,30,9,False,OnePlus 11,5,True
917840258817,4049021588111,Pay_As_You_Go,30,9,False,Samsung S24,5,False
918901044918,4045484947371,Gold_Family,100,5,True,iPhone 15,1,True
917775805217,4041072055670,Gold_Family,100,5,True,iPhone 15,1,True
919149811890,4043749225776,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
917796082613,4046649815666,Gold_Family,100,5,True,OnePlus 11,1,True
919503405733,4045504138203,Gold_Family,100,5,True,OnePlus 11,1,False
918577040618,4043950722361,Super_Streamer_5G,100,5,True,iPhone 15,1,False
918272215267,4047345915455,Basic_4G,30,9,False,Samsung S24,5,False
917523501582,4049379775489,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
917724644416,4045562945896,Gold_Family,100,5,True,OnePlus 11,1,True
919528738951,4041902389130,Super_Streamer_5G,100,5,True,iPhone 15,1,True
918106351770,4044752931998,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
917066054376,4047728696097,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
918680175565,4041300562253,Gold_Family,100,5,True,Samsung S24,1,True
919415232831,4046974920229,Basic_4G,30,9,False,iPhone 15,5,True
918553039329,4049246967219,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
918123087015,4041349729262,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
917137479025,4041700017741,Basic_4G,30,9,False,OnePlus 11,5,False
918566153861,4042279772757,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
917491926299,4048397466342,Basic_4G,30,9,False,OnePlus 11,5,True
919471523035,4047012532186,Super_Streamer_5G,100,5,True,Samsung S24,1,False
919329838530,4048084531265,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
919938969295,4042606303705,Gold_Family,100,5,True,OnePlus 11,1,True
919412755681,4041370702813,Gold_Family,100,5,True,iPhone 15,1,True
917388130441,4046923880354,Basic_4G,30,9,False,iPhone 15,5,True
919110778228,4049611218788,Gold_Family,100,5,True,OnePlus 11,1,False
919634740483,4041028706428,Gold_Family,100,5,True,OnePlus 11,1,False
919672679241,4048512861277,Pay_As_You_Go,30,9,False,iPhone 15,5,False
917966406636,4049653541019,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
918435137063,4047411874074,Super_Streamer_5G,100,5,True,Samsung S24,1,False
917681256580,4047334786922,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
919741050583,4044476432046,Basic_4G,30,9,False,OnePlus 11,5,False
919997991718,4044035859988,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
917835252500,4043667385674,Super_Streamer_5G,100,5,True,Samsung S24,1,True
919208425652,4042853622897,Basic_4G,30,9,False,OnePlus 11,5,True
918269840395,4044669044703,Super_Streamer_5G,100,5,True,iPhone 15,1,False
917546212515,4047975449269,Basic_4G,30,9,False,OnePlus 11,5,False
917864821199,4049156068645,Gold_Family,100,5,True,Samsung S24,1,False
918961268751,4044222039811,Pay_As_You_Go,30,9,False,Samsung S24,5,True
917349897262,4047597979602,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
918355985565,4049866287959,Gold_Family,100,5,True,Samsung S24,1,True
919639764524,4042695661321,Gold_Family,100,5,True,iPhone 15,1,False
919008375967,4045036555870,Basic_4G,30,9,False,iPhone 15,5,True
918065759581,4043703680899,Gold_Family,100,5,True,Samsung S24,1,False
919479617731,4047969000213,Pay_As_You_Go,30,9,False,Samsung S24,5,True
918185460549,4044708355223,Gold_Family,100,5,True,OnePlus 11,1,True
919643495963,4042554124462,Gold_Family,100,5,True,OnePlus 11,1,False
918300461735,4046471325292,Gold_Family,100,5,True,iPhone 15,1,True
918448350962,4048485024296,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
918933712268,4044292391520,Pay_As_You_Go,30,9,False,iPhone 15,5,True
918270582666,4042372376739,Basic_4G,30,9,False,Samsung S24,5,False
919741516372,4046918108792,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
918013712522,4047610938479,Basic_4G,30,9,False,iPhone 15,5,True
917330146248,4042246957633,Pay_As_You_Go,30,9,False,iPhone 15,5,False
919799938402,4043465384412,Gold_Family,100,5,True,Samsung S24,1,True
918371474128,4045144618125,Basic_4G,30,9,False,iPhone 15,5,False
917536984144,4042624361349,Super_Streamer_5G,100,5,True,iPhone 15,1,True
919507309872,4044004870089,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
918247659129,4048830764454,Basic_4G,30,9,False,Samsung S24,5,True
918567956541,4041460923735,Gold_Family,100,5,True,Samsung S24,1,False
919759890197,4041223044123,Basic_4G,30,9,False,Samsung S24,5,False
917279506407,4045871363463,Pay_As_You_Go,30,9,False,iPhone 15,5,True
919939753885,4048335485484,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
918531212304,4049906170502,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
919284937938,4047148774479,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
917796167180,4047760879037,Gold_Family,100,5,True,OnePlus 11,1,True
917576968526,4047847645552,Gold_Family,100,5,True,iPhone 15,1,True
917161591293,4048778589891,Super_Streamer_5G,100,5,True,iPhone 15,1,False
919247547449,4042906760843,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
919481314622,4046380785253,Gold_Family,100,5,True,Samsung S24,1,True
919718791173,4048788638879,Gold_Family,100,5,True,Samsung S24,1,False
917989355386,4045914757553,Basic_4G,30,9,False,Samsung S24,5,True
918319403486,4049265436399,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
919155416505,4048504581620,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
918006912690,4045335896673,Pay_As_You_Go,30,9,False,Samsung S24,5,False
919545532412,4043773397967,Basic_4G,30,9,False,iPhone 15,5,True
918056677522,4044637384334,Gold_Family,100,5,True,iPhone 15,1,False
917111010612,4045528706358,Super_Streamer_5G,100,5,True,Samsung S24,1,False
917059724352,4046216252017,Gold_Family,100,5,True,OnePlus 11,1,False
918966710620,4044747426169,Super_Streamer_5G,100,5,True,iPhone 15,1,False
919259496639,4048813032033,Basic_4G,30,9,False,iPhone 15,5,False
918177900773,4046186957145,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
917064667249,4043022705021,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
919297410413,4044966257088,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
917706900158,4043024671694,Basic_4G,30,9,False,iPhone 15,5,True
919214961167,4049108841208,Pay_As_You_Go,30,9,False,Samsung S24,5,False
917210942404,4043161068925,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
918759520701,4044512111048,Pay_As_You_Go,30,9,False,iPhone 15,5,True
917991998255,4045831781018,Pay_As_You_Go,30,9,False,iPhone 15,5,False
917719210275,4044256259222,Pay_As_You_Go,30,9,False,iPhone 15,5,True
919326215457,4049703792232,Super_Streamer_5G,100,5,True,iPhone 15,1,False
918888817666,4044682529905,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
917429214045,4047525102060,Gold_Family,100,5,True,Samsung S24,1,False
919461684545,4049550845815,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
918792611731,4043856853350,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
918116429392,4048709186261,Gold_Family,100,5,True,iPhone 15,1,False
919681348207,4043937943731,Pay_As_You_Go,30,9,False,Samsung S24,5,True
919153019068,4046302778171,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
918202250226,4042583511679,Gold_Family,100,5,True,iPhone 15,1,False
918938006102,4047745778883,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
917425905512,4045588967485,Basic_4G,30,9,False,iPhone 15,5,True
917660668585,4044742738379,Gold_Family,100,5,True,iPhone 15,1,False
917291176666,4043900691070,Super_Streamer_5G,100,5,True,Samsung S24,1,False
918937728565,4044790536618,Gold_Family,100,5,True,iPhone 15,1,True
917808078932,4043874174091,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
918332336954,4041395058927,Gold_Family,100,5,True,iPhone 15,1,True
918319825345,4041852214512,Pay_As_You_Go,30,9,False,iPhone 15,5,True
918951919900,4047421601187,Basic_4G,30,9,False,Samsung S24,5,True
918905767166,4042762950249,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
919921603454,4048046596793,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
918104417554,4041606809064,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
918388316693,4046513223335,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
918177528268,4045412217532,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
918240476796,4046772465759,Pay_As_You_Go,30,9,False,iPhone 15,5,True
919005694396,4045119391791,Gold_Family,100,5,True,Samsung S24,1,False
919790397586,4048597973670,Basic_4G,30,9,False,Samsung S24,5,True
917271921995,4045194766574,Super_Streamer_5G,100,5,True,iPhone 15,1,False
919049817060,4048643469096,Super_Streamer_5G,100,5,True,Samsung S24,1,False
917679719917,4044748960447,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
919910371348,4048750834195,Basic_4G,30,9,False,iPhone 15,5,False
918498005327,4043733215584,Basic_4G,30,9,False,OnePlus 11,5,True
919660770126,4047952216109,Basic_4G,30,9,False,OnePlus 11,5,False
918380245751,4047416273243,Gold_Family,100,5,True,OnePlus 11,1,False
919555673490,4043028797114,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
918831810661,4048050278498,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
918306556382,4045287691144,Basic_4G,30,9,False,OnePlus 11,5,False
919507334036,4042230535298,Super_Streamer_5G,100,5,True,Samsung S24,1,True
918058240765,4049784494782,Gold_Family,100,5,True,OnePlus 11,1,False
919869642697,4046076939901,Gold_Family,100,5,True,OnePlus 11,1,False
919591887176,4042655540445,Basic_4G,30,9,False,Samsung S24,5,True
918779646491,4044732084652,Gold_Family,100,5,True,iPhone 15,1,False
919931672195,4043501043784,Super_Streamer_5G,100,5,True,iPhone 15,1,False
917586977848,4041961895607,Gold_Family,100,5,True,iPhone 15,1,False
919644049954,4041379926416,Pay_As_You_Go,30,9,False,Samsung S24,5,False
917537905648,4043644286394,Gold_Family,100,5,True,Samsung S24,1,True
919485922562,4044748313641,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
917634307518,4047386339246,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
917504213276,4045069325433,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
917384885883,4044237878007,Gold_Family,100,5,True,iPhone 15,1,False
917627572534,4047484589459,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
917807900908,4047054742536,Basic_4G,30,9,False,iPhone 15,5,True
917662499173,4045689575229,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
918861643063,4045327824220,Pay_As_You_Go,30,9,False,Samsung S24,5,False
917810690279,4042754858298,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
918733158179,4045715721858,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
919374901638,4048638862242,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
919946615274,4041783173907,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
917641650279,4049179547215,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
919573033925,4048408100716,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
919404776327,4049632036668,Super_Streamer_5G,100,5,True,iPhone 15,1,False
917953759382,4043610968709,Basic_4G,30,9,False,iPhone 15,5,False
917861373382,4049783008464,Gold_Family,100,5,True,OnePlus 11,1,False
919672812417,4047354497185,Super_Streamer_5G,100,5,True,iPhone 15,1,True
917168496361,4046713415821,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
918289685510,4046737946798,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
917844591964,4049726311412,Gold_Family,100,5,True,iPhone 15,1,False
919179937911,4046316804567,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
919643353831,4046278070647,Basic_4G,30,9,False,iPhone 15,5,True
917707425087,4045690376310,Gold_Family,100,5,True,iPhone 15,1,True
919101190763,4049352723445,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
918872204848,4041108063508,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
919281402874,4045895745673,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
917502033483,4045100513950,Pay_As_You_Go,30,9,False,iPhone 15,5,True
919026081186,4047688085992,Basic_4G,30,9,False,Samsung S24,5,True
917990202162,4048363359318,Basic_4G,30,9,False,OnePlus 11,5,True
917008360171,4048449147935,Gold_Family,100,5,True,OnePlus 11,1,False
917257452175,4045192198096,Pay_As_You_Go,30,9,False,Samsung S24,5,False
919321427250,4046002965167,Pay_As_You_Go,30,9,False,iPhone 15,5,False
919421768868,4047803751650,Gold_Family,100,5,True,iPhone 15,1,False
918700028603,4047478934516,Gold_Family,100,5,True,OnePlus 11,1,True
917755438409,4041365266813,Super_Streamer_5G,100,5,True,iPhone 15,1,True
919012950712,4049676452098,Basic_4G,30,9,False,Samsung S24,5,True
917901567438,4042708358834,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
919645649086,4046762991129,Super_Streamer_5G,100,5,True,iPhone 15,1,True
917812674013,4042981912994,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
919208121826,4044485437737,Super_Streamer_5G,100,5,True,Samsung S24,1,False
917924131914,4043448512432,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
919783305929,4044828701548,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
919530747816,4045478215033,Super_Streamer_5G,100,5,True,iPhone 15,1,False
917868139772,4044059324512,Gold_Family,100,5,True,Samsung S24,1,True
917842499996,4042333663526,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
917598692420,4042588207021,Pay_As_You_Go,30,9,False,Samsung S24,5,False
917829724339,4046206720627,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
918818072515,4047394382597,Basic_4G,30,9,False,Samsung S24,5,False
919286293014,4048593192974,Pay_As_You_Go,30,9,False,Samsung S24,5,False
917717762726,4049761033913,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
919076349588,4043899171028,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
917302436797,4047685490315,Gold_Family,100,5,True,OnePlus 11,1,True
917181931809,4046256192641,Super_Streamer_5G,100,5,True,Samsung S24,1,True
919024621029,4048300019715,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
917432943883,4045024820750,Pay_As_You_Go,30,9,False,Samsung S24,5,True
918887446310,4043027921546,Gold_Family,100,5,True,Samsung S24,1,True
917266331736,4049586794698,Super_Streamer_5G,100,5,True,Samsung S24,1,False
918235611121,4042481161076,Pay_As_You_Go,30,9,False,Samsung S24,5,False
918697812290,4045875678516,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
917120279233,4046059794041,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
919303663769,4047517927066,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
919444907883,4049388697701,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
919395706826,4042380054226,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
918491838799,4044302970611,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
917112558534,4045183626435,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919867688222,4046998394807,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
919110491853,4047495952573,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919638119510,4049285840110,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
919363579751,4049327610191,Super_Streamer_5G,100,5,True,Samsung S24,1,True
918915258576,4048354692522,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
917523724992,4047494161412,Basic_4G,30,9,False,iPhone 15,5,False
918843957066,4046182339661,Super_Streamer_5G,100,5,True,iPhone 15,1,True
918663582588,4044771333388,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
917511923428,4049521184956,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
919768550502,4045498513524,Super_Streamer_5G,100,5,True,Samsung S24,1,True
918013432779,4041748900576,Basic_4G,30,9,False,OnePlus 11,5,False
919382069008,4048301767446,Gold_Family,100,5,True,Samsung S24,1,False
917065556044,4043513209872,Basic_4G,30,9,False,iPhone 15,5,False
917245205872,4046945543251,Pay_As_You_Go,30,9,False,iPhone 15,5,True
919142594037,4043977731156,Gold_Family,100,5,True,Samsung S24,1,False
917308279774,4045766494660,Basic_4G,30,9,False,OnePlus 11,5,True
918914932639,4043437427657,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
918012386280,4049301178988,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
919389672957,4046965766161,Pay_As_You_Go,30,9,False,Samsung S24,5,True
918627540417,4042016847506,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
919771329440,4046428987039,Basic_4G,30,9,False,iPhone 15,5,True
918150363441,4046987343886,Super_Streamer_5G,100,5,True,iPhone 15,1,True
917813882621,4043985372519,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
919799830621,4049296320267,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
919368008169,4044348062162,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
918038612430,4041241471854,Super_Streamer_5G,100,5,True,Samsung S24,1,False
917465731865,4043642289349,Gold_Family,100,5,True,OnePlus 11,1,True
917707589726,4042467811428,Super_Streamer_5G,100,5,True,iPhone 15,1,False
917917369296,4047573687824,Basic_4G,30,9,False,OnePlus 11,5,False
918079703410,4049546869191,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
917247711092,4041514932049,Gold_Family,100,5,True,OnePlus 11,1,False
917928876719,4043564772651,Pay_As_You_Go,30,9,False,Samsung S24,5,False
917861860644,4049964399414,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
919800314104,4043618363638,Pay_As_You_Go,30,9,False,iPhone 15,5,False
918710278474,4049130338086,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
919368552065,4043005184226,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
918278325880,4049143267358,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
917593351891,4042326601001,Gold_Family,100,5,True,Samsung S24,1,True
918502214658,4045172570092,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
917735636214,4048244495221,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
919963850014,4047759416817,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
917221100100,4045545964856,Pay_As_You_Go,30,9,False,iPhone 15,5,False
919625332385,4046506128148,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
918382782346,4042813100950,Basic_4G,30,9,False,Samsung S24,5,False
918000939184,4044982952822,Gold_Family,100,5,True,Samsung S24,1,True
917466956177,4048117235346,Gold_Family,100,5,True,Samsung S24,1,True
918315054370,4041698556607,Super_Streamer_5G,100,5,True,Samsung S24,1,True
917049140190,4044123235079,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
919738929414,4049240131006,Basic_4G,30,9,False,OnePlus 11,5,False
918877831584,4048338869177,Gold_Family,100,5,True,OnePlus 11,1,True
918629244537,4045517633924,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
918340082976,4045593692020,Pay_As_You_Go,30,9,False,iPhone 15,5,True
917512891789,4046089678403,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
919176803113,4042021272633,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
917613407365,4044936309802,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
918922298630,4049083999623,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
917739206849,4045366980325,Super_Streamer_5G,100,5,True,iPhone 15,1,True
917162153931,4048847690414,Pay_As_You_Go,30,9,False,iPhone 15,5,True
917697525824,4046719712285,Basic_4G,30,9,False,OnePlus 11,5,True
917556088948,4043031641094,Gold_Family,100,5,True,OnePlus 11,1,True
917495661248,4048028122855,Super_Streamer_5G,100,5,True,Samsung S24,1,False
919869716697,4043998549360,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
917706351340,4043022698755,Pay_As_You_Go,30,9,False,iPhone 15,5,True
917187734711,4043655807874,Gold_Family,100,5,True,Samsung S24,1,False
917805930781,4041252177057,Basic_4G,30,9,False,OnePlus 11,5,True
918966916589,4046158637492,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
919834366510,4042964551572,Pay_As_You_Go,30,9,False,iPhone 15,5,True
918904671937,4042400368175,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
917524011431,4046315281213,Basic_4G,30,9,False,Samsung S24,5,True
917398802008,4042679162243,Gold_Family,100,5,True,OnePlus 11,1,True
919578928567,4041694432194,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
917740309161,4048256888276,Pay_As_You_Go,30,9,False,Samsung S24,5,True
918332707859,4049262829893,Gold_Family,100,5,True,iPhone 15,1,False
917587002365,4042016761540,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
917331743535,4044471216942,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
919274006154,4041894846843,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
919539369813,4044282149010,Basic_4G,30,9,False,iPhone 15,5,True
919350651745,4048523420685,Super_Streamer_5G,100,5,True,iPhone 15,1,True
919756230552,4044279795182,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
918336152420,4045117223400,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
918403668148,4043929361673,Basic_4G,30,9,False,OnePlus 11,5,False
919278948398,4049751699479,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
918513057162,4042004360620,Pay_As_You_Go,30,9,False,iPhone 15,5,False
917136406565,4048189100130,Basic_4G,30,9,False,iPhone 15,5,True
918399063394,4043684189712,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
917039206141,4048768109740,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
918855779867,4041221569673,Gold_Family,100,5,True,OnePlus 11,1,False
919824662753,4047002066675,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
919702524265,4042109024948,Basic_4G,30,9,False,OnePlus 11,5,True
917824725962,4046245136184,Gold_Family,100,5,True,iPhone 15,1,False
917842246163,4044706961671,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
918775981345,4047286577676,Basic_4G,30,9,False,iPhone 15,5,False
917509152778,4045601608178,Pay_As_You_Go,30,9,False,Samsung S24,5,True
918347373238,4046656569912,Basic_4G,30,9,False,iPhone 15,5,False
919611619191,4049316590578,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
918686987684,4049223165021,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
919154788042,4044218592313,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
917023456762,4046494959696,Basic_4G,30,9,False,Samsung S24,5,True
918975273696,4046118696420,Basic_4G,30,9,False,iPhone 15,5,True
919583925668,4042453236090,Gold_Family,100,5,True,Samsung S24,1,False
918625998532,4042385608380,Gold_Family,100,5,True,Samsung S24,1,True
917786925873,4047112975764,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
918267826440,4045844430439,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
917829867865,4048352840385,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
917040374353,4044159921756,Basic_4G,30,9,False,OnePlus 11,5,False
919566308004,4048759545419,Super_Streamer_5G,100,5,True,iPhone 15,1,True
917904055257,4049611087719,Basic_4G,30,9,False,Samsung S24,5,True
917957658428,4048632215087,Pay_As_You_Go,30,9,False,iPhone 15,5,True
919927925129,4045370132409,Basic_4G,30,9,False,Samsung S24,5,False
919269602929,4044210237943,Pay_As_You_Go,30,9,False,iPhone 15,5,True
918879828820,4047636552440,Gold_Family,100,5,True,OnePlus 11,1,False
917463612125,4045101695519,Super_Streamer_5G,100,5,True,iPhone 15,1,False
917148044900,4041979944354,Gold_Family,100,5,True,Samsung S24,1,False
919474003691,4048881492458,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
918014602376,4046797989325,Super_Streamer_5G,100,5,True,Samsung S24,1,True
919863646488,4046716028364,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
918633045728,4044765127173,Basic_4G,30,9,False,OnePlus 11,5,True
918131953870,4041948637052,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
918225089475,4049972039161,Gold_Family,100,5,True,OnePlus 11,1,False
918247531687,4048500069473,Pay_As_You_Go,30,9,False,Samsung S24,5,False
919854384914,4042090963207,Basic_4G,30,9,False,iPhone 15,5,False
917936406080,4045488821123,Pay_As_You_Go,30,9,False,Samsung S24,5,True
918147691131,4047040524851,Pay_As_You_Go,30,9,False,Samsung S24,5,False
919111797216,4045008191340,Gold_Family,100,5,True,Samsung S24,1,True
918492341367,4043727582830,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
919382281611,4042680211101,Super_Streamer_5G,100,5,True,iPhone 15,1,False
919367296863,4048016073547,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
919553483249,4042562879121,Pay_As_You_Go,30,9,False,Samsung S24,5,True
918016308967,4046985471719,Pay_As_You_Go,30,9,False,iPhone 15,5,True
919884372552,4043383511634,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
919428073702,4048818579008,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
918833972152,4045875556209,Super_Streamer_5G,100,5,True,iPhone 15,1,True
919905417947,4049249000031,Gold_Family,100,5,True,Samsung S24,1,True
918600231532,4045621852246,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
919613731268,4045968181296,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
918860136733,4048412928853,Gold_Family,100,5,True,Samsung S24,1,True
919703050946,4048452267904,Gold_Family,100,5,True,Samsung S24,1,True
919086444763,4041953066117,Basic_4G,30,9,False,iPhone 15,5,True
917483372456,4042988888291,Basic_4G,30,9,False,iPhone 15,5,False
917472258526,4046314774869,Pay_As_You_Go,30,9,False,iPhone 15,5,True
917553460925,4046416110978,Gold_Family,100,5,True,Samsung S24,1,True
919094678981,4041887716244,Gold_Family,100,5,True,iPhone 15,1,False
918354342655,4044326986238,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
919433957044,4043614270814,Super_Streamer_5G,100,5,True,Samsung S24,1,True
918960202452,4046934687157,Basic_4G,30,9,False,OnePlus 11,5,True
917364004395,4049945348571,Basic_4G,30,9,False,OnePlus 11,5,False
917180536330,4042036324840,Gold_Family,100,5,True,iPhone 15,1,False
919860252822,4043833767918,Basic_4G,30,9,False,Samsung S24,5,False
917447909965,4046965028175,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
919186265706,4046188540209,Super_Streamer_5G,100,5,True,iPhone 15,1,False
918796221302,4047234668951,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
919229935307,4045955060111,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
919978500227,4047827860996,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
